score,family_id,H_raw,Hmax,H_star
36.5,legacy_linear_v1,0.0,1.057683465515,0.0
36.6,legacy_linear_v1,0.0,1.057683465515,0.0
36.7,legacy_linear_v1,0.0,1.057683465515,0.0
36.8,legacy_linear_v1,0.0,1.057683465515,0.0
36.9,legacy_linear_v1,0.0,1.057683465515,0.0
37.0,legacy_linear_v1,0.0,1.057683465515,0.0
37.1,legacy_linear_v1,0.0,1.057683465515,0.0
37.2,legacy_linear_v1,0.0,1.057683465515,0.0
37.3,legacy_linear_v1,0.0,1.057683465515,0.0
37.4,legacy_linear_v1,0.0,1.057683465515,0.0
37.5,legacy_linear_v1,0.0,1.057683465515,0.0
37.6,legacy_linear_v1,0.0,1.057683465515,0.0
37.7,legacy_linear_v1,0.0,1.057683465515,0.0
37.8,legacy_linear_v1,0.0,1.057683465515,0.0
37.9,legacy_linear_v1,0.0,1.057683465515,0.0
38.0,legacy_linear_v1,0.0,1.057683465515,0.0
38.1,legacy_linear_v1,0.0,1.057683465515,0.0
38.2,legacy_linear_v1,0.0,1.057683465515,0.0
38.3,legacy_linear_v1,0.0,1.057683465515,0.0
38.4,legacy_linear_v1,0.0,1.057683465515,0.0
38.5,legacy_linear_v1,0.0,1.057683465515,0.0
38.6,legacy_linear_v1,0.0,1.057683465515,0.0
38.7,legacy_linear_v1,0.0,1.057683465515,0.0
38.8,legacy_linear_v1,0.0,1.057683465515,0.0
38.9,legacy_linear_v1,0.0,1.057683465515,0.0
39.0,legacy_linear_v1,0.0,1.057683465515,0.0
39.1,legacy_linear_v1,0.0,1.057683465515,0.0
39.2,legacy_linear_v1,0.0,1.057683465515,0.0
39.3,legacy_linear_v1,0.0,1.057683465515,0.0
39.4,legacy_linear_v1,0.0,1.057683465515,0.0
39.5,legacy_linear_v1,0.0,1.057683465515,0.0
39.6,legacy_linear_v1,0.0,1.057683465515,0.0
39.7,legacy_linear_v1,0.0,1.057683465515,0.0
39.8,legacy_linear_v1,0.0,1.057683465515,0.0
39.9,legacy_linear_v1,0.0,1.057683465515,0.0
40.0,legacy_linear_v1,0.0,1.057683465515,0.0
40.1,legacy_linear_v1,0.0,1.057683465515,0.0
40.2,legacy_linear_v1,0.0,1.057683465515,0.0
40.3,legacy_linear_v1,0.0,1.057683465515,0.0
40.4,legacy_linear_v1,0.0,1.057683465515,0.0
40.5,legacy_linear_v1,0.0,1.057683465515,0.0
40.6,legacy_linear_v1,0.0,1.057683465515,0.0
40.7,legacy_linear_v1,0.0,1.057683465515,0.0
40.8,legacy_linear_v1,0.0,1.057683465515,0.0
40.9,legacy_linear_v1,0.0,1.057683465515,0.0
41.0,legacy_linear_v1,0.0,1.057683465515,0.0
41.1,legacy_linear_v1,0.0,1.057683465515,0.0
41.2,legacy_linear_v1,0.0,1.057683465515,0.0
41.3,legacy_linear_v1,0.0,1.057683465515,0.0
41.4,legacy_linear_v1,0.0,1.057683465515,0.0
41.5,legacy_linear_v1,0.0,1.057683465515,0.0
41.6,legacy_linear_v1,0.0,1.057683465515,0.0
41.7,legacy_linear_v1,0.0,1.057683465515,0.0
41.8,legacy_linear_v1,0.0,1.057683465515,0.0
41.9,legacy_linear_v1,0.0,1.057683465515,0.0
42.0,legacy_linear_v1,0.0,1.057683465515,0.0
42.1,legacy_linear_v1,0.0,1.057683465515,0.0
42.2,legacy_linear_v1,0.0,1.057683465515,0.0
42.3,legacy_linear_v1,0.0,1.057683465515,0.0
42.4,legacy_linear_v1,0.0,1.057683465515,0.0
42.5,legacy_linear_v1,0.0,1.057683465515,0.0
42.6,legacy_linear_v1,0.0,1.057683465515,0.0
42.7,legacy_linear_v1,0.0,1.057683465515,0.0
42.8,legacy_linear_v1,0.0,1.057683465515,0.0
42.9,legacy_linear_v1,0.0,1.057683465515,0.0
43.0,legacy_linear_v1,0.0,1.057683465515,0.0
43.1,legacy_linear_v1,0.0,1.057683465515,0.0
43.2,legacy_linear_v1,0.0,1.057683465515,0.0
43.3,legacy_linear_v1,0.0,1.057683465515,0.0
43.4,legacy_linear_v1,0.0,1.057683465515,0.0
43.5,legacy_linear_v1,0.0,1.057683465515,0.0
43.6,legacy_linear_v1,0.0,1.057683465515,0.0
43.7,legacy_linear_v1,0.0,1.057683465515,0.0
43.8,legacy_linear_v1,0.0,1.057683465515,0.0
43.9,legacy_linear_v1,0.0,1.057683465515,0.0
44.0,legacy_linear_v1,0.0,1.057683465515,0.0
44.1,legacy_linear_v1,0.0,1.057683465515,0.0
44.2,legacy_linear_v1,0.0,1.057683465515,0.0
44.3,legacy_linear_v1,0.0,1.057683465515,0.0
44.4,legacy_linear_v1,0.0,1.057683465515,0.0
44.5,legacy_linear_v1,0.0,1.057683465515,0.0
