run_id,stage,design_id,manifest_row,model_id,provider,language,story_id,target_mode,repetition,ok,profile_entropy
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,151,google/gemini-2.5-pro,openrouter,en,T2,character_side,2,True,0.918161695
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,152,google/gemini-2.5-pro,openrouter,en,T2,character_side,3,True,0.919771291
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,153,google/gemini-2.5-pro,openrouter,en,T2,character_side,4,True,0.968466206
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,154,google/gemini-2.5-pro,openrouter,en,T2,character_side,5,True,0.791738741
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,155,google/gemini-2.5-pro,openrouter,en,T2,character_side,6,True,0.782670108
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,156,google/gemini-2.5-pro,openrouter,en,T2,character_side,7,True,0.91846893
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,157,google/gemini-2.5-pro,openrouter,en,T2,character_side,8,True,0.790628599
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,158,google/gemini-2.5-pro,openrouter,en,T2,character_side,9,True,0.919771291
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,159,google/gemini-2.5-pro,openrouter,en,T2,character_side,10,True,0.919771291
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,160,google/gemini-2.5-pro,openrouter,en,T3,reader_side,1,True,0.956744842
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,161,google/gemini-2.5-pro,openrouter,en,T3,reader_side,2,True,0.975654898
